id,profile_uuid,protocol_action,protocol_bean_name,consent_supported
55625,eb1caefa-fa91-45b2-9035-4a522c67e74b,LIST_TRANSACTIONS,hbciListTransactions,false
55626,eb1caefa-fa91-45b2-9035-4a522c67e74b,AUTHORIZATION,,false
55627,eb1caefa-fa91-45b2-9035-4a522c67e74b,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55628,eb1caefa-fa91-45b2-9035-4a522c67e74b,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55629,eb1caefa-fa91-45b2-9035-4a522c67e74b,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55630,eb1caefa-fa91-45b2-9035-4a522c67e74b,DELETE_CONSENT,hbciDeleteConsent,false
55631,eb1caefa-fa91-45b2-9035-4a522c67e74b,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55640,dcb97c3d-5f09-4463-b518-cd7b0b4bae4d,LIST_ACCOUNTS,hbciListAccounts,false
55641,dcb97c3d-5f09-4463-b518-cd7b0b4bae4d,LIST_TRANSACTIONS,hbciListTransactions,false
55642,dcb97c3d-5f09-4463-b518-cd7b0b4bae4d,AUTHORIZATION,,false
55643,dcb97c3d-5f09-4463-b518-cd7b0b4bae4d,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55644,dcb97c3d-5f09-4463-b518-cd7b0b4bae4d,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55645,dcb97c3d-5f09-4463-b518-cd7b0b4bae4d,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55646,dcb97c3d-5f09-4463-b518-cd7b0b4bae4d,DELETE_CONSENT,hbciDeleteConsent,false
55647,dcb97c3d-5f09-4463-b518-cd7b0b4bae4d,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55656,00e5de55-6e10-4333-aa7a-f6e8b34950a2,LIST_ACCOUNTS,hbciListAccounts,false
55657,00e5de55-6e10-4333-aa7a-f6e8b34950a2,LIST_TRANSACTIONS,hbciListTransactions,false
55658,00e5de55-6e10-4333-aa7a-f6e8b34950a2,AUTHORIZATION,,false
55659,00e5de55-6e10-4333-aa7a-f6e8b34950a2,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55660,00e5de55-6e10-4333-aa7a-f6e8b34950a2,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55661,00e5de55-6e10-4333-aa7a-f6e8b34950a2,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55662,00e5de55-6e10-4333-aa7a-f6e8b34950a2,DELETE_CONSENT,hbciDeleteConsent,false
55663,00e5de55-6e10-4333-aa7a-f6e8b34950a2,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55672,ed2224cf-7a0f-43fa-ad99-1a569268591d,LIST_ACCOUNTS,hbciListAccounts,false
55673,ed2224cf-7a0f-43fa-ad99-1a569268591d,LIST_TRANSACTIONS,hbciListTransactions,false
55674,ed2224cf-7a0f-43fa-ad99-1a569268591d,AUTHORIZATION,,false
55675,ed2224cf-7a0f-43fa-ad99-1a569268591d,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55676,ed2224cf-7a0f-43fa-ad99-1a569268591d,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55677,ed2224cf-7a0f-43fa-ad99-1a569268591d,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55678,ed2224cf-7a0f-43fa-ad99-1a569268591d,DELETE_CONSENT,hbciDeleteConsent,false
55679,ed2224cf-7a0f-43fa-ad99-1a569268591d,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55688,610cf5ba-40a9-48e8-93f6-1b439a45a7c9,LIST_ACCOUNTS,hbciListAccounts,false
55689,610cf5ba-40a9-48e8-93f6-1b439a45a7c9,LIST_TRANSACTIONS,hbciListTransactions,false
55690,610cf5ba-40a9-48e8-93f6-1b439a45a7c9,AUTHORIZATION,,false
55691,610cf5ba-40a9-48e8-93f6-1b439a45a7c9,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55692,610cf5ba-40a9-48e8-93f6-1b439a45a7c9,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55693,610cf5ba-40a9-48e8-93f6-1b439a45a7c9,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55694,610cf5ba-40a9-48e8-93f6-1b439a45a7c9,DELETE_CONSENT,hbciDeleteConsent,false
55695,610cf5ba-40a9-48e8-93f6-1b439a45a7c9,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55704,288aa2ed-cdd8-478e-a42f-2a8ce4e7c702,LIST_ACCOUNTS,hbciListAccounts,false
55705,288aa2ed-cdd8-478e-a42f-2a8ce4e7c702,LIST_TRANSACTIONS,hbciListTransactions,false
55706,288aa2ed-cdd8-478e-a42f-2a8ce4e7c702,AUTHORIZATION,,false
55707,288aa2ed-cdd8-478e-a42f-2a8ce4e7c702,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55708,288aa2ed-cdd8-478e-a42f-2a8ce4e7c702,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55709,288aa2ed-cdd8-478e-a42f-2a8ce4e7c702,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55710,288aa2ed-cdd8-478e-a42f-2a8ce4e7c702,DELETE_CONSENT,hbciDeleteConsent,false
55711,288aa2ed-cdd8-478e-a42f-2a8ce4e7c702,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55720,303ceadf-e3de-4bd8-b9c2-a15e9e2171f2,LIST_ACCOUNTS,hbciListAccounts,false
55721,303ceadf-e3de-4bd8-b9c2-a15e9e2171f2,LIST_TRANSACTIONS,hbciListTransactions,false
55722,303ceadf-e3de-4bd8-b9c2-a15e9e2171f2,AUTHORIZATION,,false
55723,303ceadf-e3de-4bd8-b9c2-a15e9e2171f2,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55724,303ceadf-e3de-4bd8-b9c2-a15e9e2171f2,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55725,303ceadf-e3de-4bd8-b9c2-a15e9e2171f2,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55726,303ceadf-e3de-4bd8-b9c2-a15e9e2171f2,DELETE_CONSENT,hbciDeleteConsent,false
55727,303ceadf-e3de-4bd8-b9c2-a15e9e2171f2,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55736,cc9912d0-45ae-48f6-8f5d-a90a410260ae,LIST_ACCOUNTS,hbciListAccounts,false
55737,cc9912d0-45ae-48f6-8f5d-a90a410260ae,LIST_TRANSACTIONS,hbciListTransactions,false
55738,cc9912d0-45ae-48f6-8f5d-a90a410260ae,AUTHORIZATION,,false
55739,cc9912d0-45ae-48f6-8f5d-a90a410260ae,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55740,cc9912d0-45ae-48f6-8f5d-a90a410260ae,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55741,cc9912d0-45ae-48f6-8f5d-a90a410260ae,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55742,cc9912d0-45ae-48f6-8f5d-a90a410260ae,DELETE_CONSENT,hbciDeleteConsent,false
55743,cc9912d0-45ae-48f6-8f5d-a90a410260ae,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55752,17be91a6-59a1-4bc0-ab82-73d3a472bd62,LIST_ACCOUNTS,hbciListAccounts,false
55753,17be91a6-59a1-4bc0-ab82-73d3a472bd62,LIST_TRANSACTIONS,hbciListTransactions,false
55754,17be91a6-59a1-4bc0-ab82-73d3a472bd62,AUTHORIZATION,,false
55755,17be91a6-59a1-4bc0-ab82-73d3a472bd62,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55756,17be91a6-59a1-4bc0-ab82-73d3a472bd62,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55757,17be91a6-59a1-4bc0-ab82-73d3a472bd62,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55758,17be91a6-59a1-4bc0-ab82-73d3a472bd62,DELETE_CONSENT,hbciDeleteConsent,false
55759,17be91a6-59a1-4bc0-ab82-73d3a472bd62,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55768,5f2eed67-8b30-4723-aede-f434f86b2a91,LIST_ACCOUNTS,hbciListAccounts,false
55769,5f2eed67-8b30-4723-aede-f434f86b2a91,LIST_TRANSACTIONS,hbciListTransactions,false
55770,5f2eed67-8b30-4723-aede-f434f86b2a91,AUTHORIZATION,,false
55771,5f2eed67-8b30-4723-aede-f434f86b2a91,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55772,5f2eed67-8b30-4723-aede-f434f86b2a91,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55773,5f2eed67-8b30-4723-aede-f434f86b2a91,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55774,5f2eed67-8b30-4723-aede-f434f86b2a91,DELETE_CONSENT,hbciDeleteConsent,false
55775,5f2eed67-8b30-4723-aede-f434f86b2a91,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55784,afada784-6660-46ff-bee0-a6361cc4708f,LIST_ACCOUNTS,hbciListAccounts,false
55785,afada784-6660-46ff-bee0-a6361cc4708f,LIST_TRANSACTIONS,hbciListTransactions,false
55786,afada784-6660-46ff-bee0-a6361cc4708f,AUTHORIZATION,,false
55787,afada784-6660-46ff-bee0-a6361cc4708f,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55788,afada784-6660-46ff-bee0-a6361cc4708f,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55789,afada784-6660-46ff-bee0-a6361cc4708f,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55790,afada784-6660-46ff-bee0-a6361cc4708f,DELETE_CONSENT,hbciDeleteConsent,false
55791,afada784-6660-46ff-bee0-a6361cc4708f,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55800,6194564d-fe50-49a1-9ff0-cf248013f7d2,LIST_ACCOUNTS,hbciListAccounts,false
55801,6194564d-fe50-49a1-9ff0-cf248013f7d2,LIST_TRANSACTIONS,hbciListTransactions,false
55802,6194564d-fe50-49a1-9ff0-cf248013f7d2,AUTHORIZATION,,false
55803,6194564d-fe50-49a1-9ff0-cf248013f7d2,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55804,6194564d-fe50-49a1-9ff0-cf248013f7d2,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55805,6194564d-fe50-49a1-9ff0-cf248013f7d2,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55806,6194564d-fe50-49a1-9ff0-cf248013f7d2,DELETE_CONSENT,hbciDeleteConsent,false
55807,6194564d-fe50-49a1-9ff0-cf248013f7d2,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55816,d18738a0-8420-4db4-81ee-31638f74baa6,LIST_ACCOUNTS,hbciListAccounts,false
55817,d18738a0-8420-4db4-81ee-31638f74baa6,LIST_TRANSACTIONS,hbciListTransactions,false
55818,d18738a0-8420-4db4-81ee-31638f74baa6,AUTHORIZATION,,false
55819,d18738a0-8420-4db4-81ee-31638f74baa6,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55820,d18738a0-8420-4db4-81ee-31638f74baa6,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55821,d18738a0-8420-4db4-81ee-31638f74baa6,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55822,d18738a0-8420-4db4-81ee-31638f74baa6,DELETE_CONSENT,hbciDeleteConsent,false
55823,d18738a0-8420-4db4-81ee-31638f74baa6,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55832,a4f28e15-d172-4ea6-bea0-41ec4971557a,LIST_ACCOUNTS,hbciListAccounts,false
55833,a4f28e15-d172-4ea6-bea0-41ec4971557a,LIST_TRANSACTIONS,hbciListTransactions,false
55834,a4f28e15-d172-4ea6-bea0-41ec4971557a,AUTHORIZATION,,false
55835,a4f28e15-d172-4ea6-bea0-41ec4971557a,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55836,a4f28e15-d172-4ea6-bea0-41ec4971557a,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55837,a4f28e15-d172-4ea6-bea0-41ec4971557a,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55838,a4f28e15-d172-4ea6-bea0-41ec4971557a,DELETE_CONSENT,hbciDeleteConsent,false
55839,a4f28e15-d172-4ea6-bea0-41ec4971557a,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55848,8d4313cb-809e-4e03-85e0-be7e08c1bbf9,LIST_ACCOUNTS,hbciListAccounts,false
55849,8d4313cb-809e-4e03-85e0-be7e08c1bbf9,LIST_TRANSACTIONS,hbciListTransactions,false
55850,8d4313cb-809e-4e03-85e0-be7e08c1bbf9,AUTHORIZATION,,false
55851,8d4313cb-809e-4e03-85e0-be7e08c1bbf9,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55852,8d4313cb-809e-4e03-85e0-be7e08c1bbf9,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55853,8d4313cb-809e-4e03-85e0-be7e08c1bbf9,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55854,8d4313cb-809e-4e03-85e0-be7e08c1bbf9,DELETE_CONSENT,hbciDeleteConsent,false
55855,8d4313cb-809e-4e03-85e0-be7e08c1bbf9,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55864,709da316-6e39-4ecb-8867-67a0b91c7fd4,LIST_ACCOUNTS,hbciListAccounts,false
55865,709da316-6e39-4ecb-8867-67a0b91c7fd4,LIST_TRANSACTIONS,hbciListTransactions,false
55866,709da316-6e39-4ecb-8867-67a0b91c7fd4,AUTHORIZATION,,false
55867,709da316-6e39-4ecb-8867-67a0b91c7fd4,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55868,709da316-6e39-4ecb-8867-67a0b91c7fd4,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55869,709da316-6e39-4ecb-8867-67a0b91c7fd4,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55870,709da316-6e39-4ecb-8867-67a0b91c7fd4,DELETE_CONSENT,hbciDeleteConsent,false
55871,709da316-6e39-4ecb-8867-67a0b91c7fd4,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55880,1b66f5bb-7cc7-4c99-82b4-dfd1f8526c42,LIST_ACCOUNTS,hbciListAccounts,false
55881,1b66f5bb-7cc7-4c99-82b4-dfd1f8526c42,LIST_TRANSACTIONS,hbciListTransactions,false
55882,1b66f5bb-7cc7-4c99-82b4-dfd1f8526c42,AUTHORIZATION,,false
55883,1b66f5bb-7cc7-4c99-82b4-dfd1f8526c42,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55884,1b66f5bb-7cc7-4c99-82b4-dfd1f8526c42,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55885,1b66f5bb-7cc7-4c99-82b4-dfd1f8526c42,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55886,1b66f5bb-7cc7-4c99-82b4-dfd1f8526c42,DELETE_CONSENT,hbciDeleteConsent,false
55887,1b66f5bb-7cc7-4c99-82b4-dfd1f8526c42,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55896,65182b54-e746-4ac1-898e-8a754cd97b6c,LIST_ACCOUNTS,hbciListAccounts,false
55897,65182b54-e746-4ac1-898e-8a754cd97b6c,LIST_TRANSACTIONS,hbciListTransactions,false
55898,65182b54-e746-4ac1-898e-8a754cd97b6c,AUTHORIZATION,,false
55899,65182b54-e746-4ac1-898e-8a754cd97b6c,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55900,65182b54-e746-4ac1-898e-8a754cd97b6c,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55901,65182b54-e746-4ac1-898e-8a754cd97b6c,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55902,65182b54-e746-4ac1-898e-8a754cd97b6c,DELETE_CONSENT,hbciDeleteConsent,false
55903,65182b54-e746-4ac1-898e-8a754cd97b6c,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55912,3ac64c8e-58ed-4606-bfac-4f5d21b19bc8,LIST_ACCOUNTS,hbciListAccounts,false
55913,3ac64c8e-58ed-4606-bfac-4f5d21b19bc8,LIST_TRANSACTIONS,hbciListTransactions,false
55914,3ac64c8e-58ed-4606-bfac-4f5d21b19bc8,AUTHORIZATION,,false
55915,3ac64c8e-58ed-4606-bfac-4f5d21b19bc8,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55916,3ac64c8e-58ed-4606-bfac-4f5d21b19bc8,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55917,3ac64c8e-58ed-4606-bfac-4f5d21b19bc8,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55918,3ac64c8e-58ed-4606-bfac-4f5d21b19bc8,DELETE_CONSENT,hbciDeleteConsent,false
55919,3ac64c8e-58ed-4606-bfac-4f5d21b19bc8,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55928,2a275026-4edc-4b72-b0d7-24feef3dd105,LIST_ACCOUNTS,hbciListAccounts,false
55929,2a275026-4edc-4b72-b0d7-24feef3dd105,LIST_TRANSACTIONS,hbciListTransactions,false
55930,2a275026-4edc-4b72-b0d7-24feef3dd105,AUTHORIZATION,,false
55931,2a275026-4edc-4b72-b0d7-24feef3dd105,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55932,2a275026-4edc-4b72-b0d7-24feef3dd105,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55933,2a275026-4edc-4b72-b0d7-24feef3dd105,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55934,2a275026-4edc-4b72-b0d7-24feef3dd105,DELETE_CONSENT,hbciDeleteConsent,false
55935,2a275026-4edc-4b72-b0d7-24feef3dd105,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55944,f7e3d623-bfd3-4ec5-9578-bb7e89e5fba9,LIST_ACCOUNTS,hbciListAccounts,false
55945,f7e3d623-bfd3-4ec5-9578-bb7e89e5fba9,LIST_TRANSACTIONS,hbciListTransactions,false
55946,f7e3d623-bfd3-4ec5-9578-bb7e89e5fba9,AUTHORIZATION,,false
55947,f7e3d623-bfd3-4ec5-9578-bb7e89e5fba9,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55948,f7e3d623-bfd3-4ec5-9578-bb7e89e5fba9,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55949,f7e3d623-bfd3-4ec5-9578-bb7e89e5fba9,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55950,f7e3d623-bfd3-4ec5-9578-bb7e89e5fba9,DELETE_CONSENT,hbciDeleteConsent,false
55951,f7e3d623-bfd3-4ec5-9578-bb7e89e5fba9,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55960,e2ec3f43-4dd9-427b-a48c-24f8676b2aa7,LIST_ACCOUNTS,hbciListAccounts,false
55961,e2ec3f43-4dd9-427b-a48c-24f8676b2aa7,LIST_TRANSACTIONS,hbciListTransactions,false
55962,e2ec3f43-4dd9-427b-a48c-24f8676b2aa7,AUTHORIZATION,,false
55963,e2ec3f43-4dd9-427b-a48c-24f8676b2aa7,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55964,e2ec3f43-4dd9-427b-a48c-24f8676b2aa7,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55965,e2ec3f43-4dd9-427b-a48c-24f8676b2aa7,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55966,e2ec3f43-4dd9-427b-a48c-24f8676b2aa7,DELETE_CONSENT,hbciDeleteConsent,false
55967,e2ec3f43-4dd9-427b-a48c-24f8676b2aa7,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55976,a0542c4e-01f6-4436-b7e5-86a096e7bc01,LIST_ACCOUNTS,hbciListAccounts,false
55977,a0542c4e-01f6-4436-b7e5-86a096e7bc01,LIST_TRANSACTIONS,hbciListTransactions,false
55978,a0542c4e-01f6-4436-b7e5-86a096e7bc01,AUTHORIZATION,,false
55979,a0542c4e-01f6-4436-b7e5-86a096e7bc01,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55980,a0542c4e-01f6-4436-b7e5-86a096e7bc01,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55981,a0542c4e-01f6-4436-b7e5-86a096e7bc01,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55982,a0542c4e-01f6-4436-b7e5-86a096e7bc01,DELETE_CONSENT,hbciDeleteConsent,false
55983,a0542c4e-01f6-4436-b7e5-86a096e7bc01,GET_CONSENT_STATUS,hbciGetConsentStatus,false
55992,725d69a2-0879-4a69-9bf4-118d2fbeab4e,LIST_ACCOUNTS,hbciListAccounts,false
55993,725d69a2-0879-4a69-9bf4-118d2fbeab4e,LIST_TRANSACTIONS,hbciListTransactions,false
55994,725d69a2-0879-4a69-9bf4-118d2fbeab4e,AUTHORIZATION,,false
55995,725d69a2-0879-4a69-9bf4-118d2fbeab4e,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
55996,725d69a2-0879-4a69-9bf4-118d2fbeab4e,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
55997,725d69a2-0879-4a69-9bf4-118d2fbeab4e,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
55998,725d69a2-0879-4a69-9bf4-118d2fbeab4e,DELETE_CONSENT,hbciDeleteConsent,false
55999,725d69a2-0879-4a69-9bf4-118d2fbeab4e,GET_CONSENT_STATUS,hbciGetConsentStatus,false
56008,2011ceef-1969-4e56-9d07-c3447501763d,LIST_ACCOUNTS,hbciListAccounts,false
56009,2011ceef-1969-4e56-9d07-c3447501763d,LIST_TRANSACTIONS,hbciListTransactions,false
56010,2011ceef-1969-4e56-9d07-c3447501763d,AUTHORIZATION,,false
56011,2011ceef-1969-4e56-9d07-c3447501763d,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
56012,2011ceef-1969-4e56-9d07-c3447501763d,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
56013,2011ceef-1969-4e56-9d07-c3447501763d,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
56014,2011ceef-1969-4e56-9d07-c3447501763d,DELETE_CONSENT,hbciDeleteConsent,false
56015,2011ceef-1969-4e56-9d07-c3447501763d,GET_CONSENT_STATUS,hbciGetConsentStatus,false
56024,3ead4805-9bee-4c25-8dbd-9eac3b036227,LIST_ACCOUNTS,hbciListAccounts,false
56025,3ead4805-9bee-4c25-8dbd-9eac3b036227,LIST_TRANSACTIONS,hbciListTransactions,false
56026,3ead4805-9bee-4c25-8dbd-9eac3b036227,AUTHORIZATION,,false
56027,3ead4805-9bee-4c25-8dbd-9eac3b036227,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
56028,3ead4805-9bee-4c25-8dbd-9eac3b036227,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
56029,3ead4805-9bee-4c25-8dbd-9eac3b036227,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
56030,3ead4805-9bee-4c25-8dbd-9eac3b036227,DELETE_CONSENT,hbciDeleteConsent,false
56031,3ead4805-9bee-4c25-8dbd-9eac3b036227,GET_CONSENT_STATUS,hbciGetConsentStatus,false
56040,9e6b7899-4cd6-4d1d-8398-db1570ee263e,LIST_ACCOUNTS,hbciListAccounts,false
56041,9e6b7899-4cd6-4d1d-8398-db1570ee263e,LIST_TRANSACTIONS,hbciListTransactions,false
56042,9e6b7899-4cd6-4d1d-8398-db1570ee263e,AUTHORIZATION,,false
56043,9e6b7899-4cd6-4d1d-8398-db1570ee263e,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
56044,9e6b7899-4cd6-4d1d-8398-db1570ee263e,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
56045,9e6b7899-4cd6-4d1d-8398-db1570ee263e,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
56046,9e6b7899-4cd6-4d1d-8398-db1570ee263e,DELETE_CONSENT,hbciDeleteConsent,false
56047,9e6b7899-4cd6-4d1d-8398-db1570ee263e,GET_CONSENT_STATUS,hbciGetConsentStatus,false
56056,575507c0-edaa-4f77-8205-aa15cb93b5a7,LIST_ACCOUNTS,hbciListAccounts,false
56057,575507c0-edaa-4f77-8205-aa15cb93b5a7,LIST_TRANSACTIONS,hbciListTransactions,false
56058,575507c0-edaa-4f77-8205-aa15cb93b5a7,AUTHORIZATION,,false
56059,575507c0-edaa-4f77-8205-aa15cb93b5a7,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
56060,575507c0-edaa-4f77-8205-aa15cb93b5a7,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
56061,575507c0-edaa-4f77-8205-aa15cb93b5a7,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
56062,575507c0-edaa-4f77-8205-aa15cb93b5a7,DELETE_CONSENT,hbciDeleteConsent,false
56063,575507c0-edaa-4f77-8205-aa15cb93b5a7,GET_CONSENT_STATUS,hbciGetConsentStatus,false
56072,905a01a1-7fd8-44f0-9561-59d694baa1d1,LIST_ACCOUNTS,hbciListAccounts,false
56073,905a01a1-7fd8-44f0-9561-59d694baa1d1,LIST_TRANSACTIONS,hbciListTransactions,false
56074,905a01a1-7fd8-44f0-9561-59d694baa1d1,AUTHORIZATION,,false
56075,905a01a1-7fd8-44f0-9561-59d694baa1d1,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
56076,905a01a1-7fd8-44f0-9561-59d694baa1d1,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
56077,905a01a1-7fd8-44f0-9561-59d694baa1d1,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
56078,905a01a1-7fd8-44f0-9561-59d694baa1d1,DELETE_CONSENT,hbciDeleteConsent,false
56079,905a01a1-7fd8-44f0-9561-59d694baa1d1,GET_CONSENT_STATUS,hbciGetConsentStatus,false
56088,344703d5-58f4-4f06-b960-8611174e29ca,LIST_ACCOUNTS,hbciListAccounts,false
56089,344703d5-58f4-4f06-b960-8611174e29ca,LIST_TRANSACTIONS,hbciListTransactions,false
56090,344703d5-58f4-4f06-b960-8611174e29ca,AUTHORIZATION,,false
56091,344703d5-58f4-4f06-b960-8611174e29ca,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
56092,344703d5-58f4-4f06-b960-8611174e29ca,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
56093,344703d5-58f4-4f06-b960-8611174e29ca,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
56094,344703d5-58f4-4f06-b960-8611174e29ca,DELETE_CONSENT,hbciDeleteConsent,false
56095,344703d5-58f4-4f06-b960-8611174e29ca,GET_CONSENT_STATUS,hbciGetConsentStatus,false
56104,ec50df9d-f7d1-4b20-b5d0-26b2d362f9be,LIST_ACCOUNTS,hbciListAccounts,false
56105,ec50df9d-f7d1-4b20-b5d0-26b2d362f9be,LIST_TRANSACTIONS,hbciListTransactions,false
56106,ec50df9d-f7d1-4b20-b5d0-26b2d362f9be,AUTHORIZATION,,false
56107,ec50df9d-f7d1-4b20-b5d0-26b2d362f9be,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
56108,ec50df9d-f7d1-4b20-b5d0-26b2d362f9be,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
56109,ec50df9d-f7d1-4b20-b5d0-26b2d362f9be,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
56110,ec50df9d-f7d1-4b20-b5d0-26b2d362f9be,DELETE_CONSENT,hbciDeleteConsent,false
